STRATUM,STRATUM_VALUE,AMPLITUDE_KMS,PERIOD_DAYS,ECCENTRICITY,SIGNAL_MODEL,NOISE_MODEL,SEED,N_TRIALS,N_DETECTED,DETECTION_FRACTION
BASELINE_DAYS,GE180,10.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,69,21,0.30434782608695654
BASELINE_DAYS,LT30,10.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,292,25,0.08561643835616438
MEDIAN_FEH,GE_MINUS0_5,10.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,505,152,0.300990099009901
MEDIAN_FEH,LT_MINUS1_5,10.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,113,15,0.13274336283185842
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,10.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,382,83,0.21727748691099477
MEDIAN_LOGG,GE3_5,10.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,942,236,0.2505307855626327
MEDIAN_LOGG,LT3_5,10.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,58,14,0.2413793103448276
MEDIAN_SN_R,10_TO_30,10.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,423,103,0.24349881796690306
MEDIAN_SN_R,GE30,10.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,440,136,0.3090909090909091
MEDIAN_SN_R,LT10,10.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,137,11,0.08029197080291971
MEDIAN_TEFF,4500_TO_6500,10.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,831,198,0.23826714801444043
MEDIAN_TEFF,GE6500,10.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,32,8,0.25
MEDIAN_TEFF,LT4500,10.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,137,44,0.32116788321167883
N_EPOCHS,3,10.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,618,117,0.18932038834951456
N_EPOCHS,4,10.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,174,43,0.2471264367816092
N_EPOCHS,5+,10.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,208,90,0.4326923076923077
PROGRAM,BACKUP,10.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,788,200,0.25380710659898476
PROGRAM,BRIGHT,10.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,131,32,0.24427480916030533
PROGRAM,DARK,10.0,100.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,81,18,0.2222222222222222
ALL,ALL,10.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,1000,110,0.11
BASELINE_DAYS,30_TO_180,10.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,612,72,0.11764705882352941
BASELINE_DAYS,GE180,10.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,67,11,0.16417910447761194
BASELINE_DAYS,LT30,10.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,321,27,0.08411214953271028
MEDIAN_FEH,GE_MINUS0_5,10.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,511,71,0.13894324853228962
MEDIAN_FEH,LT_MINUS1_5,10.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,101,5,0.04950495049504951
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,10.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,388,34,0.08762886597938144
MEDIAN_LOGG,GE3_5,10.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,949,102,0.10748155953635406
MEDIAN_LOGG,LT3_5,10.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,51,8,0.1568627450980392
MEDIAN_SN_R,10_TO_30,10.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,432,41,0.09490740740740741
MEDIAN_SN_R,GE30,10.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,431,60,0.13921113689095127
MEDIAN_SN_R,LT10,10.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,137,9,0.06569343065693431
MEDIAN_TEFF,4500_TO_6500,10.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,799,81,0.10137672090112641
MEDIAN_TEFF,GE6500,10.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,33,3,0.09090909090909091
MEDIAN_TEFF,LT4500,10.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,168,26,0.15476190476190477
N_EPOCHS,3,10.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,621,47,0.07568438003220612
N_EPOCHS,4,10.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,164,15,0.09146341463414634
N_EPOCHS,5+,10.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,215,48,0.22325581395348837
PROGRAM,BACKUP,10.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,792,88,0.1111111111111111
PROGRAM,BRIGHT,10.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,121,15,0.12396694214876033
PROGRAM,DARK,10.0,100.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,87,7,0.08045977011494253
ALL,ALL,10.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,1000,20,0.02
BASELINE_DAYS,30_TO_180,10.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,633,1,0.001579778830963665
BASELINE_DAYS,GE180,10.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,60,19,0.31666666666666665
BASELINE_DAYS,LT30,10.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,307,0,0.0
MEDIAN_FEH,GE_MINUS0_5,10.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,502,12,0.02390438247011952
MEDIAN_FEH,LT_MINUS1_5,10.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,118,0,0.0
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,10.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,380,8,0.021052631578947368
MEDIAN_LOGG,GE3_5,10.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,933,18,0.01929260450160772
MEDIAN_LOGG,LT3_5,10.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,67,2,0.029850746268656716
MEDIAN_SN_R,10_TO_30,10.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,414,14,0.033816425120772944
MEDIAN_SN_R,GE30,10.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,449,5,0.011135857461024499
MEDIAN_SN_R,LT10,10.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,137,1,0.0072992700729927005
MEDIAN_TEFF,4500_TO_6500,10.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,801,10,0.012484394506866416
MEDIAN_TEFF,GE6500,10.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,39,1,0.02564102564102564
MEDIAN_TEFF,LT4500,10.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,160,9,0.05625
N_EPOCHS,3,10.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,594,15,0.025252525252525252
N_EPOCHS,4,10.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,185,3,0.016216216216216217
N_EPOCHS,5+,10.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,221,2,0.00904977375565611
PROGRAM,BACKUP,10.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,786,8,0.010178117048346057
PROGRAM,BRIGHT,10.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,117,10,0.08547008547008547
PROGRAM,DARK,10.0,1000.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,97,2,0.020618556701030927
ALL,ALL,10.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,1000,20,0.02
BASELINE_DAYS,30_TO_180,10.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,602,4,0.006644518272425249
BASELINE_DAYS,GE180,10.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,61,16,0.26229508196721313
BASELINE_DAYS,LT30,10.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,337,0,0.0
MEDIAN_FEH,GE_MINUS0_5,10.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,526,7,0.013307984790874524
MEDIAN_FEH,LT_MINUS1_5,10.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,103,2,0.019417475728155338
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,10.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,371,11,0.029649595687331536
MEDIAN_LOGG,GE3_5,10.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,951,19,0.019978969505783387
MEDIAN_LOGG,LT3_5,10.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,49,1,0.02040816326530612
MEDIAN_SN_R,10_TO_30,10.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,395,13,0.03291139240506329
MEDIAN_SN_R,GE30,10.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,483,6,0.012422360248447204
MEDIAN_SN_R,LT10,10.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,122,1,0.00819672131147541
MEDIAN_TEFF,4500_TO_6500,10.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,826,13,0.015738498789346248
MEDIAN_TEFF,GE6500,10.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,33,0,0.0
MEDIAN_TEFF,LT4500,10.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,141,7,0.04964539007092199
N_EPOCHS,3,10.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,609,11,0.0180623973727422
N_EPOCHS,4,10.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,206,4,0.019417475728155338
N_EPOCHS,5+,10.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,185,5,0.02702702702702703
PROGRAM,BACKUP,10.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,802,7,0.008728179551122194
PROGRAM,BRIGHT,10.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,107,11,0.102803738317757
PROGRAM,DARK,10.0,1000.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,91,2,0.02197802197802198
ALL,ALL,10.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,1000,36,0.036
BASELINE_DAYS,30_TO_180,10.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,629,26,0.04133545310015898
BASELINE_DAYS,GE180,10.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,56,9,0.16071428571428573
BASELINE_DAYS,LT30,10.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,315,1,0.0031746031746031746
MEDIAN_FEH,GE_MINUS0_5,10.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,502,19,0.037848605577689244
MEDIAN_FEH,LT_MINUS1_5,10.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,121,5,0.04132231404958678
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,10.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,377,12,0.03183023872679045
MEDIAN_LOGG,GE3_5,10.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,952,34,0.03571428571428571
MEDIAN_LOGG,LT3_5,10.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,48,2,0.041666666666666664
MEDIAN_SN_R,10_TO_30,10.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,451,19,0.04212860310421286
MEDIAN_SN_R,GE30,10.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,404,16,0.039603960396039604
MEDIAN_SN_R,LT10,10.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,145,1,0.006896551724137931
MEDIAN_TEFF,4500_TO_6500,10.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,791,28,0.035398230088495575
MEDIAN_TEFF,GE6500,10.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,39,2,0.05128205128205128
MEDIAN_TEFF,LT4500,10.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,170,6,0.03529411764705882
N_EPOCHS,3,10.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,636,17,0.026729559748427674
N_EPOCHS,4,10.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,165,7,0.04242424242424243
N_EPOCHS,5+,10.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,199,12,0.06030150753768844
PROGRAM,BACKUP,10.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,780,24,0.03076923076923077
PROGRAM,BRIGHT,10.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,128,8,0.0625
PROGRAM,DARK,10.0,1000.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,92,4,0.043478260869565216
ALL,ALL,20.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,1000,632,0.632
BASELINE_DAYS,30_TO_180,20.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,606,394,0.6501650165016502
BASELINE_DAYS,GE180,20.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,62,49,0.7903225806451613
BASELINE_DAYS,LT30,20.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,332,189,0.5692771084337349
MEDIAN_FEH,GE_MINUS0_5,20.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,516,344,0.6666666666666666
MEDIAN_FEH,LT_MINUS1_5,20.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,107,50,0.4672897196261682
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,20.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,377,238,0.6312997347480106
MEDIAN_LOGG,GE3_5,20.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,953,603,0.6327387198321092
MEDIAN_LOGG,LT3_5,20.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,47,29,0.6170212765957447
MEDIAN_SN_R,10_TO_30,20.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,401,257,0.6408977556109726
MEDIAN_SN_R,GE30,20.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,462,298,0.645021645021645
MEDIAN_SN_R,LT10,20.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,137,77,0.5620437956204379
MEDIAN_TEFF,4500_TO_6500,20.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,792,494,0.6237373737373737
MEDIAN_TEFF,GE6500,20.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,34,21,0.6176470588235294
MEDIAN_TEFF,LT4500,20.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,174,117,0.6724137931034483
N_EPOCHS,3,20.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,595,343,0.5764705882352941
N_EPOCHS,4,20.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,204,129,0.6323529411764706
N_EPOCHS,5+,20.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,201,160,0.7960199004975125
PROGRAM,BACKUP,20.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,792,508,0.6414141414141414
PROGRAM,BRIGHT,20.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,128,81,0.6328125
PROGRAM,DARK,20.0,2.0,0.0,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,80,43,0.5375
ALL,ALL,20.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,1000,578,0.578
BASELINE_DAYS,30_TO_180,20.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,623,378,0.6067415730337079
BASELINE_DAYS,GE180,20.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,60,46,0.7666666666666667
BASELINE_DAYS,LT30,20.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,317,154,0.48580441640378547
MEDIAN_FEH,GE_MINUS0_5,20.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,513,332,0.6471734892787524
MEDIAN_FEH,LT_MINUS1_5,20.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,90,35,0.3888888888888889
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,20.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,397,211,0.5314861460957179
MEDIAN_LOGG,GE3_5,20.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,945,538,0.5693121693121693
MEDIAN_LOGG,LT3_5,20.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,55,40,0.7272727272727273
MEDIAN_SN_R,10_TO_30,20.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,405,231,0.5703703703703704
MEDIAN_SN_R,GE30,20.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,455,291,0.6395604395604395
MEDIAN_SN_R,LT10,20.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,140,56,0.4
MEDIAN_TEFF,4500_TO_6500,20.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,829,473,0.5705669481302774
MEDIAN_TEFF,GE6500,20.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,33,21,0.6363636363636364
MEDIAN_TEFF,LT4500,20.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,138,84,0.6086956521739131
N_EPOCHS,3,20.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,609,311,0.5106732348111659
N_EPOCHS,4,20.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,167,106,0.6347305389221557
N_EPOCHS,5+,20.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,224,161,0.71875
PROGRAM,BACKUP,20.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,785,465,0.5923566878980892
PROGRAM,BRIGHT,20.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,128,73,0.5703125
PROGRAM,DARK,20.0,2.0,0.5,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,87,40,0.45977011494252873
ALL,ALL,20.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,1000,323,0.323
BASELINE_DAYS,30_TO_180,20.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,599,210,0.35058430717863104
BASELINE_DAYS,GE180,20.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,63,24,0.38095238095238093
BASELINE_DAYS,LT30,20.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,338,89,0.26331360946745563
MEDIAN_FEH,GE_MINUS0_5,20.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,489,183,0.37423312883435583
MEDIAN_FEH,LT_MINUS1_5,20.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,104,28,0.2692307692307692
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,20.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,407,112,0.2751842751842752
MEDIAN_LOGG,GE3_5,20.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,938,303,0.3230277185501066
MEDIAN_LOGG,LT3_5,20.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,62,20,0.3225806451612903
MEDIAN_SN_R,10_TO_30,20.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,427,143,0.33489461358313816
MEDIAN_SN_R,GE30,20.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,440,152,0.34545454545454546
MEDIAN_SN_R,LT10,20.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,133,28,0.21052631578947367
MEDIAN_TEFF,4500_TO_6500,20.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,819,256,0.3125763125763126
MEDIAN_TEFF,GE6500,20.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,34,11,0.3235294117647059
MEDIAN_TEFF,LT4500,20.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,147,56,0.38095238095238093
N_EPOCHS,3,20.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,605,159,0.2628099173553719
N_EPOCHS,4,20.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,188,74,0.39361702127659576
N_EPOCHS,5+,20.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,207,90,0.43478260869565216
PROGRAM,BACKUP,20.0,2.0,0.8,KEPLERIAN,GAUSSIAN_PLUS_BOOTSTRAP_OFFSET,20260713,784,252,0.32142857142857145
